lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-122.5877778,37.9872222,2013-01-03 20:15:00,fairfax,ca,us,sphere,1200.0,Saw a brightly glowing object in the sky that was pulsating red&#44 blue&#44 green and white light and was completely soundless.  ((Sirius?)),2013,1,3
-92.4697222,44.021666700000004,2013-01-04 23:15:00,rochester,mn,us,cross,300.0,Five bright orange lights (cross shape upon closer inspection) hovering over Rochester&#44 MN.,2013,1,4
-91.64388890000001,42.0083333,2013-01-05 02:17:00,cedar rapids,ia,us,circle,480.0,2 star like lights traveling slowly across cedar rapids sky.,2013,1,5
-98.26222220000001,29.875,2013-01-06 10:28:00,canyon lake,tx,us,triangle,300.0,First a triangle bright no sound then transformed into a circular object.  No movement then progressed quietly.,2013,1,6
-80.1938889,25.7738889,2013-01-06 15:30:00,miami,fl,us,formation,120.0,White dots flying in V formation.,2013,1,6
-95.61583329999999,36.3125,2013-01-06 17:31:00,claremore,ok,us,light,720.0,Very bright light&#44 changed shapes&#44 flashing lights&#44 went straight up in sky&#44 had smoke coming out.,2013,1,6
-111.7602778,34.8697222,2013-01-07 04:30:00,sedona,az,us,unknown,600.0,Weird loud engine noise flying over my house sounded like a slow garbage disposal,2013,1,7
-76.6125,39.2902778,2013-01-07 06:50:00,baltimore,md,us,circle,900.0,I was in the car; all of a sudden there was a bright orb that emitted another orb and it looped or twisted.,2013,1,7
-118.39555559999998,34.021111100000006,2013-01-08 01:15:00,culver city,ca,us,disk,1800.0,Colorful UFO seen swooping and ascending at top speeds and disappearing and reappearing in West LA area,2013,1,8
-68.64583329999999,44.9341667,2013-01-08 17:30:00,old town,me,us,light,1500.0,Bright green light suddenly appeared in the middle of the sky and shot straight downward as fast as a shooting star.,2013,1,8
-81.0252778,34.9247222,2013-01-08 18:00:00,rock hill,sc,us,fireball,900.0,5 small balls of Orange light in a cluster.,2013,1,8
-76.0541667,42.085,2013-01-08 19:50:00,vestal,ny,us,triangle,180.0,Triangle aircraft in Vestal&#44 NY.,2013,1,8
-118.30805559999999,34.180833299999996,2013-01-09 04:57:00,burbank,ca,us,disk,10.0,Flying Saucer in my back yard.,2013,1,9
-90.8380556,41.8316667,2013-01-09 17:20:00,wheatland,ia,us,light,420.0,Observed large multicolored twinking light hovering in western horizon which disappeared after 7 minutes.,2013,1,9
-111.03777779999999,45.6797222,2013-01-12 01:00:00,bozeman,mt,us,flash,3.0,Unidentified Flash.,2013,1,12
-122.66027779999999,45.6388889,2013-01-12 05:45:00,vancouver,wa,us,circle,900.0,Orange red fireballs go slowly across vancouver sky&#44 caught on video.,2013,1,12
-96.7,43.55,2013-01-12 21:00:00,sioux falls,sd,us,light,120.0,An orange bright light pulsating over the east sky going south in Sioux Falls&#44 SD&#44 at 9:00 pm on January 12&#44 2013.,2013,1,12
-84.6155556,34.0233333,2013-01-12 21:00:00,kennesaw,ga,us,oval,60.0,OVAL OBJECT ORANGE&#44 LOOKED METALLIC&#44OR SOLID. EMITTING HEAT WAVES&#44 CIRCLED IN A GLOW AND COMPLETY SILENT.,2013,1,12
-73.0736111,41.673888899999994,2013-01-14 14:00:00,thomaston,ct,us,oval,120.0,Bright metallic&#44 oval object.,2013,1,14
-71.70277779999999,41.955555600000004,2013-01-14 17:00:00,pascoag,ri,us,light,120.0,Glowing orange light larger than north star&#44 located north&#44 hovers and travels down past tree line.,2013,1,14
-87.8447222,42.3636111,2013-01-14 18:00:00,waukegan,il,us,other,90.0,Mom and 8 yr old daughter see a lighted star shaped object with trailing flames above tree in back yard.,2013,1,14
-69.9916667,41.865,2013-01-14 22:25:00,north eastham,ma,us,light,420.0,Bright white light hovering above trees accompanied by loud noise&#44 disappears suddenly.,2013,1,14
-73.8655556,41.038888899999996,2013-01-15 02:20:00,irvington,ny,us,unknown,1200.0,UFO with colored moving lights and symbols on it,2013,1,15
-82.5155556,40.7583333,2013-01-15 17:00:00,mansfield,oh,us,circle,300.0,A orange sphere in the sky.,2013,1,15
-111.2247222,32.4366667,2013-01-15 20:00:00,marana,az,us,light,300.0,Hovering orange lights over Marana AZ.,2013,1,15
-89.88305559999999,38.7291667,2013-01-16 01:30:00,troy,il,us,unknown,1200.0,Strange sounds in the Greater St Louis area.,2013,1,16
-122.20305559999998,47.0980556,2013-01-16 20:04:00,orting,wa,us,light,3600.0,While sitting in our living room looking out the picture windows in the direction of Mt. Rainier in Washington S. ((Sirius??)),2013,1,16
-123.89277779999999,45.7202778,2013-01-17 06:30:00,nehalem,or,us,light,5.0,Bright white &quot;light&quot; performs extreme maneuvers at OR coast.,2013,1,17
-78.1636111,39.1855556,2013-01-17 20:00:00,winchester,va,us,light,1500.0,Many Red Lights Observed South of Winchester&#44 VA.,2013,1,17
-93.26361109999999,44.98,2013-01-17 21:45:00,minneapolis,mn,us,formation,900.0,Orange/blue light-ball cluster over downtown Minneapolis 1/17/13.,2013,1,17
-95.2858333,29.5633333,2013-01-17 23:00:00,pearland,tx,us,fireball,2.0,Green light moving fast across sky seen in pearland.,2013,1,17
-95.2608333,37.3402778,2013-01-19 03:27:00,parsons (east of),ks,us,circle,8.0,SE Kansas object to slow to be a falling star. Moving southeastern pattern bluish circle stayed lite until it disappeared in the.,2013,1,19
-105.27,40.015,2013-01-19 14:15:00,boulder (near),co,us,other,120.0,A tight group of flashbulb-like lights glittering high up in a clear blue sky.,2013,1,19
-81.5358333,35.2922222,2013-01-19 22:00:00,shelby,nc,us,light,5.0,Green tailed light.,2013,1,19
-87.2608333,31.0,2013-01-20 21:00:00,flomaton,al,us,circle,600.0,3 orange lights in Alabama sky.,2013,1,20
-118.2427778,34.0522222,2013-01-20 22:00:00,los angeles,ca,us,cone,1800.0,Sighting and dreams.,2013,1,20
-72.6855556,41.763611100000006,2013-01-21 00:00:00,hartford,ct,us,fireball,45.0,Ball of fire falling from sky.,2013,1,21
-104.98416670000002,39.7391667,2013-01-22 15:43:00,denver,co,us,circle,60.0,Silver blue metallic spheres with glowing orange centers&#44under intelligent control./Denver.,2013,1,22
-78.8869444,33.688888899999995,2013-01-22 20:45:00,myrtle beach,sc,us,fireball,7.0,Three orange fireballs that appeared and then dissappered. Also son heard an unusual noise before seeing object.,2013,1,22
-119.13611110000001,46.211388899999996,2013-01-23 07:15:00,kennewick,wa,us,oval,30.0,Object appeared in the early morning sky&#44 was seen by more than one person&#44 and affected the power in the immediate area.,2013,1,23
-71.4680556,42.7652778,2013-01-23 18:00:00,nashua,nh,us,fireball,3.0,Bright green fireball seen falling across sky in Nashua&#44 NH.  ((NUFORC Note:  Possible meteor??  PD)),2013,1,23
-77.7908333,35.938055600000006,2013-01-24 07:48:00,rocky mount,nc,us,circle,10.0,Small silvery round object fades away from sight in seconds.,2013,1,24
-82.8544444,40.9622222,2013-01-24 21:00:00,new washington,oh,us,circle,300.0,It was slowly moving over our pastures going about 2 mph&#44 It was probably 20-30 feet off the ground. We stopped the car turned everythi,2013,1,24
-121.37055559999999,38.408888899999994,2013-01-25 03:20:00,elk grove,ca,us,chevron,240.0,2 Craft seen in Elk Grove&#44 Ca. Defying inertia and gravity with no sound. Seen by USMC Scout/Sniper.,2013,1,25
-97.3969444,42.8711111,2013-01-25 18:30:00,yankton,sd,us,formation,3600.0,Large metal structure suspended in the air and fleet of aircraft around it and interacting with it&#44 and beaming light to the ground.,2013,1,25
-70.25583329999999,43.6613889,2013-01-25 20:35:00,portland,me,us,formation,120.0,6 solid but U shaped objects&#44 flying at high speed in a formation&#44 2 side by side in front&#44 2 with one behind the other&#44 2 in rear,2013,1,25
-97.7427778,30.266944399999996,2013-01-25 23:15:00,austin,tx,us,light,900.0,Small maneuverable craft w/ two blue-white lights over Austin&#44 TX.,2013,1,25
-83.3780556,33.9608333,2013-01-26 15:47:00,athens,ga,us,egg,180.0,Two black objects that moved vertically&#44 sideways in the same area for couple minutes,2013,1,26
-74.36583329999999,40.4147222,2013-01-27 22:57:00,old bridge,nj,us,light,5.0,Greenish/Blue light object in the sky.,2013,1,27
-85.1447222,43.5966667,2013-01-28 00:00:00,remus,mi,us,teardrop,5.0,We spotted an large bright light.,2013,1,28
-81.3147222,29.894444399999998,2013-01-29 21:00:00,st. augustine,fl,us,circle,300.0,Low&#44 orange&#44 bright&#44 fast&#44 quiet&#44 ambient&#44 ufo.,2013,1,29
-77.72027779999999,39.6416667,2013-01-29 23:50:00,hagerstown,md,us,light,3000.0,Unusal lights were observed in one location (not moving) then simply went out.,2013,1,29
-80.1366667,27.059166700000002,2013-01-30 20:49:00,hobe sound,fl,us,circle,60.0,&quot;UFO; over Hobe Sound identified as NASA launch.,2013,1,30
-81.40777779999999,28.2916667,2013-01-30 20:50:00,kissimmee,fl,us,triangle,300.0,We saw a Orange triangle shaped flying towards us then flew  off.  ((NUFORC Note:  Cape Canaveral missile launch.  PD)),2013,1,30
-121.1286111,37.4716667,2013-01-31 18:00:00,patterson,ca,us,triangle,120.0,Triangle shape object&#44 followed by 2 lights&#44 1 very bright and the other about the brightness of a star.,2013,1,31
-106.65055559999999,35.084444399999995,2013-01-31 19:45:00,albuquerque,nm,us,light,180.0,Unexplainable steady light moves horizontally then disappears.,2013,1,31
-75.1525,40.1022222,2013-01-31 21:00:00,glenside,pa,us,triangle,180.0,2 Triangular Low Flying Craft in Glenside PA.,2013,1,31
-114.32166670000001,34.4838889,2013-01-31 22:30:00,lake havasu city,az,us,circle,900.0,What are these bright orange orbs in the sky here over Lake Havasu City&#44 AZ????,2013,1,31
-108.55,39.063888899999995,2013-02-01 23:00:00,grand junction,co,us,cone,900.0,Cone object with Red and Green lights found near Grand Junction desert.,2013,2,1
-115.1363889,36.175,2013-02-02 00:40:00,las vegas,nv,us,unknown,30.0,Red linear pulsating lights along with searchlight like beam.,2013,2,2
-80.3447222,39.28055560000001,2013-02-02 20:00:00,clarksburg,wv,us,circle,120.0,Round&#44 pulsating orange object in the sky -- no noise,2013,2,2
-111.96305559999999,43.596388899999994,2013-02-03 02:30:00,ucon,id,us,other,20.0,((HOAX??))  Blue and white rectangle type shape big.,2013,2,3
-86.2516667,33.173055600000005,2013-02-03 20:00:00,sylacauga,al,us,triangle,300.0,Orbs arranged in a triangular formation fly across the night sky.,2013,2,3
-97.3211111,31.9516667,2013-02-04 18:00:00,whitney,tx,us,changing,1200.0,V-shaped UFO &#39s that changed shape that are bright white  in color,2013,2,4
-75.18722220000001,43.326944399999995,2013-02-04 19:36:00,remsen,ny,us,cylinder,300.0,There was a flying object seen flying and hovering over and around my town.,2013,2,4
-88.20388890000001,41.6269444,2013-02-06 09:50:00,plainfield,il,us,circle,300.0,There were 2 objects hovering below the clouds&#44 they appeared to be on fire. Both object moved in different directions into the clouds.,2013,2,6
-80.1938889,25.7738889,2013-02-06 20:00:00,miami,fl,us,other,1800.0,Very bright blinking star moving above Miami night sky&#44 near Gemini constellation,2013,2,6
-97.5816667,26.235,2013-02-07 02:30:00,rio hondo,tx,us,oval,1800.0,One dark oval shaped object with green lights Rio hondo tx,2013,2,7
-89.135,30.635555600000004,2013-02-07 21:00:00,saucier,ms,us,diamond,1800.0,Was walking my dog tonight and seen some sort of craft hovering low in the trees&#44 and then it came out and made a big loop low in the s,2013,2,7
-120.45694440000001,34.639166700000004,2013-02-08 18:28:00,lompoc,ca,us,light,600.0,Very bright large object turning&#44 slowing and climbing at high speed,2013,2,8
-122.48583329999998,37.6138889,2013-02-09 21:42:00,pacifica,ca,us,fireball,60.0,Fireball shaped object&#44 orange in color&#44 above montara mountains... floating then appeared to have slowly jetted away&#44 like no other ai,2013,2,9
-95.3630556,29.763055600000005,2013-02-13 19:20:00,houston,tx,us,light,300.0,2/13/2013    19:20  tx  5 minutes    satellite looking object with crazy turns,2013,2,13
-88.20388890000001,41.6269444,2013-02-13 19:35:00,plainfield,il,us,circle,240.0,Red ball object seen in plainfield glowed bright dimmed flew off,2013,2,13
-81.1875,35.2619444,2013-02-13 19:45:00,gastonia,nc,us,sphere,300.0,Orange/Reddish objects traveling at constant slow speed with no sound.,2013,2,13
-80.0366667,26.705277799999998,2013-02-13 20:00:00,west palm beach,fl,us,sphere,300.0,At dusk 2 pulsating spheres started slowly moving towards us,2013,2,13
-84.7997222,33.3805556,2013-02-13 22:30:00,newnan,ga,us,light,15.0,One red light moving across sky.,2013,2,13
-83.9208333,35.960555600000006,2013-02-14 06:00:00,knoxville,tn,us,sphere,10.0,Half Red / Half Orange Sphere hovering in Knoxville TN,2013,2,14
-117.425,47.658888899999994,2013-02-14 16:00:00,spokane,wa,us,sphere,420.0,3 spheres in sunset sky,2013,2,14
-123.32722220000001,42.4391667,2013-02-14 19:30:00,grants pass,or,us,light,4.0,Driving north on New Hope Rd. south of Grants Pass I saw a light brighter than a regular meteor directly due north of my location appro,2013,2,14
-118.1436111,34.1477778,2013-02-14 21:10:00,pasadena,ca,us,changing,300.0,Hovering red orb disappears then reappears as grey-white oval before disappearing again.,2013,2,14
-86.83972220000001,35.361388899999994,2013-02-14 22:45:00,cornersville,tn,us,light,10.0,Green orb of light descending vertically at high rate of speed,2013,2,14
-85.14111109999999,39.6411111,2013-02-14 23:00:00,connersville,in,us,light,20.0,I do not have anyway to capture video or good quality pictures.,2013,2,14
-87.9805556,42.088333299999995,2013-02-15 19:00:00,arlington heights,il,us,fireball,120.0,Four flying objects that appeared and disappeared. I was in complete shock.,2013,2,15
-118.2427778,34.0522222,2013-02-16 14:50:00,los angeles,ca,us,sphere,1200.0,White orb slowly turns orange&#44 and then white a few times.,2013,2,16
-122.48694440000001,48.7597222,2013-02-16 18:45:00,bellingham,wa,us,fireball,180.0,Drones or UFO?,2013,2,16
-81.61,41.1277778,2013-02-16 20:00:00,fairlawn,oh,us,unknown,300.0,Red-orange lights over Ohio 18 / State Road.,2013,2,16
-76.3544444,39.9977778,2013-02-16 20:30:00,millersville,pa,us,unknown,180.0,6-8 orange lights moving over Millersville PA.,2013,2,16
-121.9875,37.548333299999996,2013-02-16 21:00:00,fremont,ca,us,circle,120.0,3 orange balls in triangle formation then moving independent of each other.,2013,2,16
-104.98416670000002,39.7391667,2013-02-16 21:00:00,denver,co,us,oval,30.0,Bright orange light cruising over Denver&#33&#33&#33  The orb went lights out and looked like a giant bubble. Silent too&#33,2013,2,16
-93.3488889,45.0097222,2013-02-16 21:15:00,golden valley,mn,us,light,120.0,I saw 3 orange lights slowly gliding through the night sky in the Minneapolis&#44 Minn area.,2013,2,16
-123.10944440000002,45.52,2013-02-17 12:00:00,forest grove,or,us,fireball,1200.0,Red&#44 orange fireballs in mid day.,2013,2,17
-94.59638890000001,30.926111100000004,2013-02-17 20:00:00,chester,tx,us,changing,180.0,3 Orange glowing ball changed into an airplane once it moved closer.,2013,2,17
-84.585,39.027222200000004,2013-02-17 23:30:00,crestview hills,ky,us,circle,600.0,Bright orange lights moving from south to north over northern Kentucky.,2013,2,17
-121.8936111,36.6002778,2013-02-19 00:30:00,monterey,ca,us,cylinder,8.0,Cylinder shape,2013,2,19
-97.315,30.1102778,2013-02-19 12:30:00,bastrop,tx,us,disk,30.0,PULSATING SAUCER SHAPED UFO SEEN TRAVELLING FAST BEFORE DISSAPPEARING IN CLOUD.,2013,2,19
-80.2261111,26.216944399999996,2013-02-19 19:00:00,north lauderdale,fl,us,fireball,300.0,Last night at my home in North Lauderdale&#44FL I saw three orange balls floating in the sky.  They were a minute behind each other.,2013,2,19
-122.89944440000001,47.03805560000001,2013-02-20 19:15:00,olympia,wa,us,light,10.0,Light was moving erraticly in the evening sky.,2013,2,20
-122.2875,38.0172222,2013-02-20 20:30:00,hercules,ca,us,sphere,30.0,Sphere heading from West to East first with a fire trail but later a reddish orange sphere,2013,2,20
-122.25555559999998,38.1041667,2013-02-22 21:45:00,vallejo,ca,us,light,1500.0,Strange Lights traveling over Vallejo&#44 CA.,2013,2,22
-90.4002778,45.6966667,2013-02-23 17:20:00,phillips,wi,us,light,900.0,A series of 11 &#44completely silent&#44 lights(objects) flying in a straight line.,2013,2,23
-118.3875,33.849166700000005,2013-02-23 19:43:00,redondo beach,ca,us,formation,240.0,Several colored orbs emitting orbs moving/changing into different symmetrical shapes while in flight.,2013,2,23
-90.1977778,38.6272222,2013-02-23 19:45:00,st. louis,mo,us,triangle,120.0,triangle lights moving in a counter clockwise motion a yellow/orange color.,2013,2,23
-83.55444440000001,35.7883333,2013-02-24 19:10:00,pigeon forge,tn,us,triangle,120.0,Saw a dark triangular object with bright red lights that flew over us.,2013,2,24
-96.615,33.1975,2013-02-25 13:00:00,mckinney,tx,us,egg,2.0,Red light shot across Texas sky on February 25&#44 2013.,2013,2,25
-75.18166670000001,40.999444399999994,2013-02-26 03:00:00,east stroudsburg,pa,us,triangle,900.0,Triangle shape.,2013,2,26
-94.4152778,30.775,2013-02-26 08:30:00,woodville,tx,us,fireball,360.0,Large red fire ball and several white lights.,2013,2,26
-115.52944440000002,32.9786111,2013-02-26 21:05:00,brawley,ca,us,triangle,2100.0,3 orange bright triangle or arrowhead shape lights reappeared.,2013,2,26
-78.33972220000001,35.5083333,2013-02-27 20:00:00,smithfield,nc,us,other,900.0,3 Air plane shape objects to lowto the ground  to be Manmade  seen over Smithfiled&#44 NC on Feb 27th seen by many.,2013,2,27
-76.3455556,37.0297222,2013-02-27 20:00:00,hampton,va,us,circle,20.0,Bright&#44 white circular light.  No sound.,2013,2,27
-117.86694440000001,33.7455556,2013-02-27 21:00:00,santa ana,ca,us,light,300.0,Red light viewed in Orange County.,2013,2,27
-78.6091667,35.3061111,2013-02-27 22:30:00,dunn,nc,us,unknown,1200.0,Row of eight lights sighted over Dunn in Sampson County.,2013,2,27
-116.5625,43.540833299999996,2013-02-28 07:30:00,nampa,id,us,circle,240.0,Bright white circle shines through clouds and moves west for several minutes before dissapearing.,2013,2,28
-119.81277779999999,39.5297222,2013-02-28 15:30:00,reno,nv,us,sphere,480.0,2 small&#44 silvery spheres over Reno&#44 NV&#44 3 times faster than jet&#44&#44 appear and disappear out of clear blue sky.,2013,2,28
-121.32722220000001,38.6172222,2013-02-28 18:00:00,carmichael,ca,us,formation,90.0,Orb triangle formation at sundown.,2013,2,28
-105.93722220000001,35.686944399999994,2013-02-28 18:55:00,santa fe,nm,us,light,60.0,Mysterious bright colored lights&#44 red and green&#44 moving through the sky.,2013,2,28
-122.675,45.523611100000004,2013-03-01 00:30:00,portland,or,us,circle,180.0,Yellowish/orange spheres portland Oregon.,2013,3,1
-98.4930556,33.913611100000004,2013-03-01 19:30:00,wichita falls,tx,us,flash,1.5,Yellow orange small orb.,2013,3,1
-115.56222220000001,32.7919444,2013-03-01 21:05:00,el centro,ca,us,triangle,2100.0,3 orange bright triangle or arrowhead shape lights reappeared.,2013,3,1
-83.1141667,40.099166700000005,2013-03-01 22:45:00,dublin,oh,us,sphere,180.0,Three fireball looking obects in a triangle pattern then crossed each other followed by a single fireball.,2013,3,1
-93.42611109999999,45.832222200000004,2013-03-02 02:00:00,ogilvie,mn,us,light,240.0,Dark orange or reddish light traversed the sky to the NE at about 02:00 on 02March&#44 2013 about 20 miles South of Mille Lacs Lake.,2013,3,2
-118.2427778,34.0522222,2013-03-02 21:00:00,los angeles,ca,us,other,300.0,I saw a V shaped craft with no lights or sound flying through the night sky.,2013,3,2
-89.9530556,38.8113889,2013-03-02 21:55:00,edwardsville,il,us,circle,300.0,Six orange lights in the S. Eastern sky.,2013,3,2
-77.9969444,38.4730556,2013-03-03 01:00:00,culpeper,va,us,other,15.0,Small town Culpeper sighting&#33&#33,2013,3,3
-122.155,37.725,2013-03-03 21:30:00,san leandro,ca,us,sphere,300.0,3 orange spheres moving in a line&#44 no sound&#44 leader stops momentarily&#44 disappears straight up in to the sky&#44 other two follow after.,2013,3,3
-95.3630556,29.763055600000005,2013-03-04 18:00:00,houston,tx,us,sphere,30.0,Photographed&#44 recognized after the fact.,2013,3,4
-90.2416667,29.993888899999998,2013-03-04 19:30:00,kenner,la,us,light,10.0,Two bright flashes and some sort of movement in the same area.,2013,3,4
-72.75,42.125,2013-03-04 20:30:00,westfield,ma,us,circle,1800.0,8 orange lights float at tree level then ascend and disappear.,2013,3,4
-88.9905556,40.514166700000004,2013-03-05 20:00:00,normal,il,us,triangle,300.0,Slow moving triangle craft&#44 bright white lights on sides and front&#44 3 rows of red lights on bottom.,2013,3,5
-88.9905556,40.514166700000004,2013-03-05 20:00:00,normal,il,us,triangle,300.0,Triangle craft with 3 lines of red lights underneath and white lights on the sides&#44 flying at low altitude.,2013,3,5
-114.06638889999999,36.805555600000005,2013-03-05 21:33:00,mesquite,nv,us,light,120.0,Large golden-orange fireball appears by airplane.,2013,3,5
-104.60861109999999,38.2544444,2013-03-06 19:20:00,pueblo,co,us,fireball,3.0,Yellow fireballs spotted  in evenning sky west of Pueblo Co.,2013,3,6
-81.36138890000001,40.601111100000004,2013-03-07 07:50:00,mineral city,oh,us,light,30.0,Moving star&#44 too slow for a shooting star and to fast for a plane. No noice and then just disappeared.,2013,3,7
-103.6916667,39.2638889,2013-03-07 11:20:00,limon,co,us,circle,180.0,I was just off I-70 having just refueled my car&#44 when I began down County Highway 24 South of Limon&#44 Co. I immediately noticed two blue,2013,3,7
-85.04166670000001,34.0025,2013-03-07 19:00:00,rockmart,ga,us,sphere,600.0,A bright big star object with little red flashing light seen hovering above a red light by three people in Rockmart&#44 GA.,2013,3,7
-88.32,41.7605556,2013-03-08 20:15:00,aurora,il,us,fireball,20.0,Three orange lights in formation.,2013,3,8
-117.425,47.658888899999994,2013-03-08 21:00:00,spokane,wa,us,formation,10.0,8 lights in formation going north west.,2013,3,8
-119.29222220000001,34.2783333,2013-03-08 23:00:00,ventura,ca,us,fireball,1800.0,V-shaped Objects in Skies of Ventura Ca.,2013,3,8
-122.33083329999998,47.6063889,2013-03-09 01:08:00,seattle,wa,us,fireball,180.0,White/orange orb seen near Golden Gardens&#44 Seattle,2013,3,9
-72.6855556,41.763611100000006,2013-03-09 02:30:00,hartford,ct,us,light,10.0,Three green lights appeared in our high level building apartment.,2013,3,9
-77.30666670000001,38.8461111,2013-03-09 08:00:00,fairfax,va,us,triangle,300.0,Triangular object gliding through the night sky.,2013,3,9
-82.5994444,39.7136111,2013-03-09 11:00:00,lancaster,oh,us,rectangle,300.0,Fast moving orange orbs 400 feet in the sky.,2013,3,9
-82.5994444,39.7136111,2013-03-09 11:00:00,lancaster,oh,us,rectangle,300.0,Fast moving orange orbs 400 feet in the sky.,2013,3,9
-77.3283333,38.5675,2013-03-09 18:00:00,dumfries,va,us,formation,3600.0,Several Objects spotted flying over Dumfries&#44 VA&#44 March 09&#44 2013,2013,3,9
-71.4133333,41.8238889,2013-03-09 19:30:00,providence,ri,us,other,20.0,Orangish glowing object soared at low altitude &#44 followed by white shooting star streaking across sky for 3 seconds,2013,3,9
-81.10416670000001,38.0527778,2013-03-09 20:30:00,fayetteville,wv,us,chevron,2.0,Band of lights traveled north to south&#44 silent&#44. Clear night.,2013,3,9
-83.65138890000001,41.3747222,2013-03-09 21:00:00,bowling green,oh,us,formation,60.0,Formation of twinkeling and moving amber lights seen at night.,2013,3,9
-122.675,45.523611100000004,2013-03-09 22:05:00,portland,or,us,triangle,45.0,Three triangular bright orange light objects hovering low in the sky: Portland&#44 Oregon.,2013,3,9
-124.1738889,43.5758333,2013-03-10 21:30:00,lakeside,or,us,triangle,300.0,My wife and I was in the Spinreel Dunes area trying to watch a comet that was supposed to be seen that night.,2013,3,10
-84.1708333,31.731944399999996,2013-03-10 22:35:00,leesburg,ga,us,circle,600.0,Object seen moving with storm on radar.,2013,3,10
-87.5691667,33.2097222,2013-03-11 18:00:00,tuscaloosa,al,us,fireball,120.0,I have seen an orange&#44 slow-moving&#44 smokeless fireball moving through the sky above the University of Alabama.,2013,3,11
-81.0561111,29.285555600000006,2013-03-11 22:45:00,ormond beach,fl,us,unknown,420.0,Series of 6 orange red silent unknown objects.,2013,3,11
-122.60472220000001,46.9422222,2013-03-12 00:00:00,yelm,wa,us,light,180.0,Orange light moving across sky  slowly absolutely no sound.,2013,3,12
-80.9958333,29.138055600000005,2013-03-12 22:00:00,port orange,fl,us,unknown,30.0,Hovering lights&#44 apparently a helicopter&#44 with very dim lights and no discernible sound.,2013,3,12
-110.9258333,32.2216667,2013-03-13 01:30:00,tucson,az,us,circle,3.0,Bright blue light moving quickly over Tucson early morning.,2013,3,13
-122.41833329999999,37.775,2013-03-13 13:00:00,san francisco,ca,us,teardrop,60.0,At the moment i do not view the UFO&#44 when transfer the photos to the computer see it. There are 3 UFOs&#44 are composed by 9 o 10 little b,2013,3,13
-79.86277779999999,32.7938889,2013-03-14 03:00:00,mt. pleasant,sc,us,light,3600.0,10-12 crafts&#44 flashing blue-white.,2013,3,14
-117.94055559999998,33.773888899999996,2013-03-14 20:50:00,garden grove,ca,us,light,5400.0,Small orbs dif speeds&amp;direction&#445bigorbs&#44lessActivity. 2 LARGE crafts&#44scaled sky dominantly &amp; reappeared only a few times,2013,3,14
-117.31277779999999,34.033888899999994,2013-03-15 02:00:00,grand terrace,ca,us,fireball,240.0,Fireball realeases two blinking lights and disappears over San Bernardino&#44 CA.,2013,3,15
-76.9208333,41.2541667,2013-03-15 20:00:00,montoursville,pa,us,circle,7200.0,Montoursville sightings.,2013,3,15
-86.8163889,33.2441667,2013-03-15 20:19:00,alabaster,al,us,fireball,180.0,Large group of glowing orbs over my house&#33&#33,2013,3,15
-113.0611111,37.6775,2013-03-15 22:00:00,cedar city,ut,us,oval,900.0,There were three separate craft that we videoed flying in front of the Cedar Mountain range orange in color and very fast.,2013,3,15
-70.3780556,43.5172222,2013-03-15 23:00:00,old orchard beach,me,us,cylinder,180.0,A bright orange sphere flew low overhead near our house.,2013,3,15
-147.3494444,64.7511111,2013-03-16 05:10:00,north pole,ak,us,light,60.0,Two lights in the sky moving opposet each other not making sound,2013,3,16
-92.71611109999999,35.987777799999996,2013-03-16 21:30:00,gilbert,ar,us,light,180.0,Orange light heads South over smallest town in Arkansas.,2013,3,16
-149.4394444,61.58138889999999,2013-03-16 23:30:00,wasilla,ak,us,circle,300.0,Large group of red&#44 round lights seen by several groups of people in Wasilla&#44 AK during high aurora activity.,2013,3,16
-117.08555559999999,33.1191667,2013-03-17 00:16:00,escondido,ca,us,sphere,180.0,Star sized reddish orange glowing sphere seen hovering&#44 floating&#44 and disappearing in Escondido&#39s night sky.,2013,3,17
-98.75111109999999,34.6197222,2013-03-17 15:00:00,indiahoma,ok,us,unknown,30.0,A pressurized-sounding wind seen moving slowly about a Wildlife Preserve without any visible craft above its effects.,2013,3,17
-104.86527779999999,39.92055560000001,2013-03-17 18:54:00,henderson,co,us,light,23.0,UFO emitted very bright white light&#44 and moved erratically as you can see by watching the video.,2013,3,17
-95.50916670000001,36.1511111,2013-03-19 03:06:00,inola,ok,us,triangle,300.0,Couple see&#39s triangler ufo in inola oklahoma.,2013,3,19
-96.9558333,32.588333299999995,2013-03-19 08:00:00,cedar hill,tx,us,formation,120.0,Group of 5 independently moving craft.,2013,3,19
-74.08722220000001,41.7475,2013-03-19 21:00:00,new paltz,ny,us,fireball,180.0,Brilliantly colored orange oval shaped object&#44 seen from very close range.,2013,3,19
-81.92361109999999,41.415555600000005,2013-03-19 23:00:00,north olmsted,oh,us,diamond,3600.0,This is getting too weird&#33,2013,3,19
-122.63555559999999,38.2325,2013-03-20 00:00:00,petaluma,ca,us,other,240.0,Comet like sighting over 101 petaluma area.,2013,3,20
-80.8102778,35.5847222,2013-03-21 22:01:00,mooresville,nc,us,light,900.0,Observed three distinct glowing red orbs going due south 3-4 minutes apart.,2013,3,21
-72.8075,41.53805560000001,2013-03-22 19:47:00,meriden,ct,us,other,15.0,Bright yellow fireball like light hoovered over the mountain for 15 seconds and disappeared.,2013,3,22
